date,origin,prcp,snow,snow_depth,tavg,tmax,tmin,has_weather_warning
2017-06-30,LGA,0,0,0,26.666666666666668,31.666666666666668,23.88888888888889,FALSE
2017-07-01,LGA,1.778,0,0,26.11111111111111,29.444444444444443,23.333333333333332,TRUE
2017-07-02,LGA,0,0,0,26.666666666666668,32.77777777777778,22.77777777777778,FALSE
2017-07-03,LGA,3.0479999999999996,0,0,28.333333333333332,32.22222222222222,22.77777777777778,TRUE
2017-07-04,LGA,0,0,0,25.555555555555557,30.555555555555557,21.11111111111111,FALSE
2017-07-05,LGA,0,0,0,25,29.444444444444443,21.11111111111111,TRUE
2017-07-06,LGA,0,0,0,23.333333333333332,27.22222222222222,20.555555555555557,FALSE
2017-07-07,LGA,54.356,0,0,22.22222222222222,27.77777777777778,20,TRUE
2017-07-08,LGA,0,0,0,25.555555555555557,30.555555555555557,21.666666666666668,FALSE
2017-07-09,LGA,0,0,0,24.444444444444443,29.444444444444443,21.11111111111111,FALSE
2017-07-10,LGA,0,0,0,26.11111111111111,31.11111111111111,22.22222222222222,FALSE
2017-07-11,LGA,0,0,0,26.666666666666668,31.666666666666668,23.88888888888889,TRUE
2017-07-12,LGA,0,0,0,28.88888888888889,32.77777777777778,25.555555555555557,FALSE
2017-07-13,LGA,0,0,0,30,34.44444444444444,22.77777777777778,FALSE
2017-07-14,LGA,11.937999999999999,0,0,21.11111111111111,22.77777777777778,18.333333333333332,TRUE
2017-07-15,LGA,0.254,0,0,23.333333333333332,30,19.444444444444443,TRUE
2017-07-16,LGA,0,0,0,25.555555555555557,30,21.666666666666668,FALSE
2017-07-17,LGA,0,0,0,26.666666666666668,30.555555555555557,23.88888888888889,FALSE
2017-07-18,LGA,0,0,0,26.666666666666668,31.11111111111111,24.444444444444443,FALSE
2017-07-19,LGA,0,0,0,29.444444444444443,34.44444444444444,25.555555555555557,FALSE
2017-07-20,LGA,0,0,0,30.555555555555557,36.666666666666664,25,FALSE
2017-07-21,LGA,0,0,0,28.88888888888889,34.44444444444444,25,FALSE
2017-07-22,LGA,13.208,0,0,29.444444444444443,32.77777777777778,22.77777777777778,TRUE
2017-07-23,LGA,2.2859999999999996,0,0,24.444444444444443,26.666666666666668,22.22222222222222,TRUE
2017-07-24,LGA,22.86,0,0,21.11111111111111,22.77777777777778,17.77777777777778,TRUE
2017-07-25,LGA,0,0,0,18.88888888888889,21.666666666666668,16.666666666666668,FALSE
2017-07-26,LGA,0,0,0,21.666666666666668,25.555555555555557,18.333333333333332,FALSE
2017-07-27,LGA,0,0,0,22.22222222222222,25.555555555555557,19.444444444444443,FALSE
2017-07-28,LGA,0,0,0,25,28.88888888888889,21.666666666666668,TRUE
2017-07-29,LGA,0,0,0,22.77777777777778,24.444444444444443,20,FALSE
2017-07-30,LGA,0,0,0,22.77777777777778,27.77777777777778,18.88888888888889,FALSE
2017-07-31,LGA,0,0,0,25.555555555555557,31.666666666666668,21.11111111111111,FALSE
2017-08-01,LGA,0,0,0,27.22222222222222,32.77777777777778,22.22222222222222,FALSE
2017-08-02,LGA,2.032,0,0,26.666666666666668,31.11111111111111,20.555555555555557,TRUE
2017-08-03,LGA,0.254,0,0,24.444444444444443,30.555555555555557,21.11111111111111,FALSE
2017-08-04,LGA,19.049999999999997,0,0,25.555555555555557,29.444444444444443,21.666666666666668,TRUE
2017-08-05,LGA,4.064,0,0,24.444444444444443,26.666666666666668,21.11111111111111,TRUE
2017-08-06,LGA,0,0,0,22.22222222222222,25.555555555555557,18.88888888888889,FALSE
2017-08-07,LGA,10.921999999999999,0,0,21.11111111111111,22.77777777777778,18.88888888888889,TRUE
2017-08-08,LGA,0,0,0,21.11111111111111,26.666666666666668,18.333333333333332,FALSE
2017-08-09,LGA,0,0,0,24.444444444444443,29.444444444444443,20,FALSE
2017-08-10,LGA,0,0,0,25.555555555555557,30,21.666666666666668,FALSE
2017-08-11,LGA,0.254,0,0,24.444444444444443,27.77777777777778,22.22222222222222,TRUE
2017-08-12,LGA,4.064,0,0,22.22222222222222,25.555555555555557,18.333333333333332,TRUE
2017-08-13,LGA,0,0,0,25,29.444444444444443,22.22222222222222,FALSE
2017-08-14,LGA,0,0,0,25,28.333333333333332,21.666666666666668,FALSE
2017-08-15,LGA,11.176,0,0,22.77777777777778,24.444444444444443,20.555555555555557,TRUE
2017-08-16,LGA,0,0,0,25,30,21.666666666666668,FALSE
2017-08-17,LGA,0,0,0,24.444444444444443,27.77777777777778,21.11111111111111,FALSE
2017-08-18,LGA,23.114,0,0,25,28.333333333333332,22.77777777777778,TRUE
2017-08-19,LGA,0,0,0,26.666666666666668,31.666666666666668,23.88888888888889,FALSE
2017-08-20,LGA,0,0,0,26.11111111111111,28.333333333333332,21.666666666666668,FALSE
2017-08-21,LGA,0,0,0,27.22222222222222,31.11111111111111,23.88888888888889,FALSE
2017-08-22,LGA,5.842,0,0,27.22222222222222,32.77777777777778,23.333333333333332,TRUE
2017-08-23,LGA,0.508,0,0,25.555555555555557,27.77777777777778,23.333333333333332,TRUE
2017-08-24,LGA,0,0,0,23.88888888888889,27.22222222222222,20.555555555555557,FALSE
2017-08-25,LGA,0,0,0,22.22222222222222,25.555555555555557,18.88888888888889,FALSE
2017-08-26,LGA,0,0,0,21.666666666666668,25,17.77777777777778,TRUE
2017-08-27,LGA,0,0,0,21.11111111111111,25,17.77777777777778,TRUE
2017-08-28,LGA,0,0,0,21.11111111111111,23.88888888888889,17.77777777777778,FALSE
2017-08-29,LGA,7.874,0,0,19.444444444444443,20.555555555555557,16.11111111111111,TRUE
2017-08-30,LGA,0.254,0,0,19.444444444444443,26.666666666666668,16.11111111111111,FALSE
2017-08-31,LGA,0,0,0,23.333333333333332,27.77777777777778,18.88888888888889,FALSE
2017-09-01,LGA,0,0,0,18.333333333333332,22.22222222222222,13.333333333333334,FALSE
2017-09-02,LGA,14.985999999999999,0,0,17.22222222222222,20,13.333333333333334,TRUE
2017-09-03,LGA,15.239999999999998,0,0,17.22222222222222,22.22222222222222,15,TRUE
2017-09-04,LGA,0,0,0,21.666666666666668,27.77777777777778,17.77777777777778,FALSE
2017-09-05,LGA,0,0,0,24.444444444444443,29.444444444444443,21.666666666666668,FALSE
2017-09-06,LGA,11.176,0,0,21.11111111111111,23.333333333333332,16.11111111111111,TRUE
2017-09-07,LGA,0,0,0,18.333333333333332,23.88888888888889,16.11111111111111,FALSE
2017-09-08,LGA,0,0,0,19.444444444444443,22.77777777777778,16.11111111111111,FALSE
2017-09-09,LGA,0,0,0,17.77777777777778,20.555555555555557,14.444444444444445,FALSE
2017-09-10,LGA,0,0,0,18.333333333333332,22.77777777777778,15,FALSE
2017-09-11,LGA,0,0,0,20,25.555555555555557,15,FALSE
2017-09-12,LGA,0,0,0,22.22222222222222,27.77777777777778,17.22222222222222,FALSE
2017-09-13,LGA,0.508,0,0,23.333333333333332,28.88888888888889,19.444444444444443,TRUE
2017-09-14,LGA,0,0,0,23.88888888888889,28.333333333333332,21.11111111111111,FALSE
2017-09-15,LGA,0,0,0,25,27.77777777777778,21.11111111111111,FALSE
2017-09-16,LGA,0,0,0,23.333333333333332,26.666666666666668,20.555555555555557,TRUE
2017-09-17,LGA,0,0,0,22.77777777777778,27.22222222222222,20.555555555555557,TRUE
2017-09-18,LGA,0,0,0,21.666666666666668,23.333333333333332,20,TRUE
2017-09-19,LGA,4.826,0,0,22.22222222222222,25.555555555555557,20.555555555555557,TRUE
2017-09-20,LGA,0,0,0,23.333333333333332,25.555555555555557,21.666666666666668,FALSE
2017-09-21,LGA,0,0,0,24.444444444444443,26.11111111111111,22.22222222222222,FALSE
2017-09-22,LGA,0,0,0,23.333333333333332,27.22222222222222,20,FALSE
2017-09-23,LGA,0,0,0,24.444444444444443,30,21.11111111111111,FALSE
2017-09-24,LGA,0,0,0,26.666666666666668,32.77777777777778,21.666666666666668,FALSE
2017-09-25,LGA,0,0,0,25.555555555555557,30,21.666666666666668,FALSE
2017-09-26,LGA,0,0,0,23.333333333333332,27.22222222222222,20,FALSE
2017-09-27,LGA,0,0,0,23.88888888888889,28.88888888888889,21.11111111111111,TRUE
2017-09-28,LGA,0,0,0,23.333333333333332,25,16.11111111111111,TRUE
2017-09-29,LGA,0,0,0,17.22222222222222,21.11111111111111,13.88888888888889,FALSE
2017-09-30,LGA,0,0,0,16.666666666666668,18.88888888888889,12.777777777777779,FALSE
2017-10-01,LGA,0,0,0,15,21.11111111111111,11.11111111111111,FALSE
2017-10-02,LGA,0,0,0,18.333333333333332,23.333333333333332,13.333333333333334,FALSE
2017-10-03,LGA,0,0,0,17.77777777777778,21.666666666666668,15,FALSE
2017-10-04,LGA,0,0,0,18.333333333333332,23.88888888888889,14.444444444444445,FALSE
2017-10-05,LGA,0,0,0,22.77777777777778,28.88888888888889,18.88888888888889,FALSE
2017-10-06,LGA,0,0,0,23.88888888888889,27.77777777777778,21.11111111111111,FALSE
2017-10-07,LGA,0,0,0,22.22222222222222,27.77777777777778,18.88888888888889,TRUE
2017-10-08,LGA,9.398,0,0,23.333333333333332,26.666666666666668,21.666666666666668,TRUE
2017-10-09,LGA,5.842,0,0,23.333333333333332,26.11111111111111,21.666666666666668,TRUE
2017-10-10,LGA,0,0,0,23.88888888888889,27.22222222222222,20.555555555555557,TRUE
2017-10-11,LGA,1.016,0,0,21.666666666666668,25.555555555555557,16.666666666666668,FALSE
2017-10-12,LGA,0.7619999999999999,0,0,17.22222222222222,18.333333333333332,13.333333333333334,FALSE
2017-10-13,LGA,0,0,0,15,20,11.666666666666666,FALSE
2017-10-14,LGA,0.7619999999999999,0,0,18.88888888888889,22.77777777777778,16.666666666666668,TRUE
2017-10-15,LGA,0,0,0,21.11111111111111,23.88888888888889,18.88888888888889,TRUE
2017-10-16,LGA,0.254,0,0,17.22222222222222,21.666666666666668,8.88888888888889,FALSE
2017-10-17,LGA,0,0,0,11.11111111111111,16.11111111111111,7.222222222222222,FALSE
2017-10-18,LGA,0,0,0,15.555555555555555,23.333333333333332,11.11111111111111,FALSE
2017-10-19,LGA,0,0,0,18.333333333333332,22.22222222222222,14.444444444444445,FALSE
2017-10-20,LGA,0,0,0,19.444444444444443,23.333333333333332,16.666666666666668,FALSE
2017-10-21,LGA,0,0,0,20,26.11111111111111,14.444444444444445,FALSE
2017-10-22,LGA,0,0,0,19.444444444444443,24.444444444444443,14.444444444444445,FALSE
2017-10-23,LGA,0,0,0,19.444444444444443,23.88888888888889,16.11111111111111,FALSE
2017-10-24,LGA,3.302,0,0,21.666666666666668,24.444444444444443,19.444444444444443,TRUE
2017-10-25,LGA,0,0,0,18.333333333333332,20,15,FALSE
2017-10-26,LGA,0,0,0,14.444444444444445,15,11.11111111111111,FALSE
2017-10-27,LGA,0,0,0,13.333333333333334,17.22222222222222,10.555555555555555,FALSE
2017-10-28,LGA,0,0,0,16.11111111111111,20,12.222222222222221,FALSE
2017-10-29,LGA,70.612,0,0,17.77777777777778,20,16.11111111111111,TRUE
2017-10-30,LGA,4.064,0,0,13.88888888888889,16.666666666666668,8.333333333333334,TRUE
2017-10-31,LGA,0,0,0,12.222222222222221,14.444444444444445,8.88888888888889,FALSE
2017-11-01,LGA,0,0,0,10.555555555555555,15,8.333333333333334,FALSE
2017-11-02,LGA,0,0,0,17.22222222222222,22.22222222222222,14.444444444444445,TRUE
2017-11-03,LGA,0,0,0,18.88888888888889,23.88888888888889,11.666666666666666,FALSE
2017-11-04,LGA,0,0,0,11.666666666666666,13.333333333333334,8.88888888888889,FALSE
2017-11-05,LGA,2.54,0,0,12.777777777777779,16.666666666666668,11.11111111111111,TRUE
2017-11-06,LGA,0,0,0,17.22222222222222,18.88888888888889,8.88888888888889,FALSE
2017-11-07,LGA,15.239999999999998,0,0,8.88888888888889,10.555555555555555,5,TRUE
2017-11-08,LGA,0,0,0,6.111111111111111,10,4.444444444444445,FALSE
2017-11-09,LGA,0,0,0,8.88888888888889,13.333333333333334,5.555555555555555,FALSE
2017-11-10,LGA,0,0,0,6.666666666666667,11.666666666666666,-2.7777777777777777,FALSE
2017-11-11,LGA,0,0,0,-0.5555555555555556,3.888888888888889,-3.3333333333333335,FALSE
2017-11-12,LGA,0,0,0,4.444444444444445,8.333333333333334,1.1111111111111112,FALSE
2017-11-13,LGA,1.27,0,0,7.222222222222222,10,5.555555555555555,FALSE
2017-11-14,LGA,0,0,0,6.111111111111111,8.333333333333334,3.888888888888889,FALSE
2017-11-15,LGA,0,0,0,6.666666666666667,10.555555555555555,3.3333333333333335,FALSE
2017-11-16,LGA,19.812,0,0,11.11111111111111,15,7.222222222222222,TRUE
2017-11-17,LGA,0,0,0,7.222222222222222,9.444444444444445,5,FALSE
2017-11-18,LGA,3.0479999999999996,0,0,6.666666666666667,13.333333333333334,2.2222222222222223,FALSE
2017-11-19,LGA,5.842,0,0,11.666666666666666,15.555555555555555,4.444444444444445,TRUE
2017-11-20,LGA,0,0,0,6.111111111111111,8.88888888888889,2.7777777777777777,FALSE
2017-11-21,LGA,0,0,0,9.444444444444445,15,6.111111111111111,FALSE
2017-11-22,LGA,4.064,0,0,11.11111111111111,12.777777777777779,2.7777777777777777,TRUE
2017-11-23,LGA,0,0,0,3.888888888888889,7.222222222222222,1.1111111111111112,FALSE
2017-11-24,LGA,0,0,0,6.111111111111111,10.555555555555555,2.7777777777777777,FALSE
2017-11-25,LGA,0,0,0,9.444444444444445,14.444444444444445,5.555555555555555,FALSE
2017-11-26,LGA,0,0,0,9.444444444444445,11.666666666666666,5.555555555555555,FALSE
2017-11-27,LGA,0,0,0,7.222222222222222,11.11111111111111,5.555555555555555,FALSE
2017-11-28,LGA,0,0,0,6.666666666666667,11.666666666666666,2.7777777777777777,FALSE
2017-11-29,LGA,0,0,0,12.222222222222221,17.77777777777778,6.666666666666667,FALSE
2017-11-30,LGA,0.508,0,0,6.666666666666667,12.222222222222221,4.444444444444445,FALSE
2017-12-01,LGA,0,0,0,10,11.666666666666666,6.111111111111111,FALSE
2017-12-02,LGA,0,0,0,6.666666666666667,8.88888888888889,4.444444444444445,FALSE
2017-12-03,LGA,0,0,0,7.222222222222222,8.88888888888889,5.555555555555555,FALSE
2017-12-04,LGA,0,0,0,7.222222222222222,11.11111111111111,4.444444444444445,FALSE
2017-12-05,LGA,17.525999999999996,0,0,12.222222222222221,15.555555555555555,10,TRUE
2017-12-06,LGA,0,0,0,10,15,5,FALSE
2017-12-07,LGA,0,0,0,6.111111111111111,7.777777777777778,4.444444444444445,FALSE
2017-12-08,LGA,0,0,0,3.888888888888889,5,2.2222222222222223,FALSE
2017-12-09,LGA,8.636000000000001,116.83999999999999,0,1.6666666666666667,2.7777777777777777,-0.5555555555555556,TRUE
2017-12-10,LGA,0,0,99.05999999999999,1.6666666666666667,4.444444444444445,0,FALSE
2017-12-11,LGA,0,0,30.479999999999997,3.3333333333333335,6.111111111111111,1.6666666666666667,FALSE
2017-12-12,LGA,0,0,0,6.666666666666667,10.555555555555555,0,FALSE
2017-12-13,LGA,0,0,0,-1.6666666666666667,0.5555555555555556,-5.555555555555555,FALSE
2017-12-14,LGA,1.778,30.479999999999997,30.479999999999997,-2.2222222222222223,0.5555555555555556,-4.444444444444445,TRUE
2017-12-15,LGA,3.302,35.559999999999995,30.479999999999997,-3.3333333333333335,-1.1111111111111112,-5,TRUE
2017-12-16,LGA,0,0,30.479999999999997,-0.5555555555555556,4.444444444444445,-3.888888888888889,FALSE
2017-12-17,LGA,0,0,0,2.2222222222222223,2.7777777777777777,0.5555555555555556,FALSE
2017-12-18,LGA,0.508,0,0,3.3333333333333335,8.88888888888889,1.1111111111111112,FALSE
2017-12-19,LGA,0,0,0,10,13.333333333333334,7.777777777777778,FALSE
2017-12-20,LGA,0,0,0,8.88888888888889,11.666666666666666,2.2222222222222223,FALSE
2017-12-21,LGA,0,0,0,2.7777777777777777,5,1.1111111111111112,FALSE
2017-12-22,LGA,0,0,0,4.444444444444445,10.555555555555555,2.2222222222222223,TRUE
2017-12-23,LGA,13.716,0,0,5,11.666666666666666,3.3333333333333335,TRUE
2017-12-24,LGA,0.254,0,0,4.444444444444445,5,2.2222222222222223,FALSE
2017-12-25,LGA,5.588,0,0,2.2222222222222223,3.888888888888889,-2.2222222222222223,TRUE
2017-12-26,LGA,0,0,0,-2.7777777777777777,-1.6666666666666667,-4.444444444444445,FALSE
2017-12-27,LGA,0,0,0,-5,-3.888888888888889,-7.777777777777778,FALSE
2017-12-28,LGA,0,0,0,-8.333333333333334,-7.222222222222222,-11.11111111111111,FALSE
2017-12-29,LGA,0,0,0,-9.444444444444445,-5.555555555555555,-11.11111111111111,FALSE
2017-12-30,LGA,0.7619999999999999,20.32,0,-6.666666666666667,-4.444444444444445,-7.777777777777778,TRUE
2017-12-31,LGA,0,0,0,-7.777777777777778,-5.555555555555555,-12.222222222222221,FALSE
2017-01-01,JFK,0,0,0,7.777777777777778,11.11111111111111,1.1111111111111112,FALSE
2017-01-02,JFK,7.874,0,0,4.444444444444445,6.111111111111111,1.1111111111111112,TRUE
2017-01-03,JFK,11.684,0,0,6.111111111111111,7.777777777777778,5,TRUE
2017-01-04,JFK,0,0,0,7.777777777777778,12.777777777777779,1.6666666666666667,FALSE
2017-01-05,JFK,0,0,0,1.1111111111111112,1.6666666666666667,-2.2222222222222223,FALSE
2017-01-06,JFK,0.7619999999999999,27.94,30.479999999999997,0,2.2222222222222223,-2.7777777777777777,FALSE
2017-01-07,JFK,5.588,208.27999999999997,0,-3.888888888888889,-2.7777777777777777,-6.111111111111111,TRUE
2017-01-08,JFK,0,0,200.66,-6.111111111111111,-3.3333333333333335,-7.777777777777778,FALSE
2017-01-09,JFK,0,0,180.33999999999997,-6.666666666666667,-4.444444444444445,-10.555555555555555,FALSE
2017-01-10,JFK,0,0,149.86,-2.7777777777777777,8.333333333333334,-6.666666666666667,FALSE
2017-01-11,JFK,11.684,0,30.479999999999997,7.222222222222222,10.555555555555555,5,TRUE
2017-01-12,JFK,2.54,0,30.479999999999997,10,16.11111111111111,7.777777777777778,TRUE
2017-01-13,JFK,0,0,0,10,14.444444444444445,1.1111111111111112,FALSE
2017-01-14,JFK,3.8099999999999996,45.72,0,0,1.1111111111111112,-2.2222222222222223,TRUE
2017-01-15,JFK,0,0,50.8,1.6666666666666667,5,-1.1111111111111112,FALSE
2017-01-16,JFK,0,0,0,1.6666666666666667,5.555555555555555,-2.2222222222222223,FALSE
2017-01-17,JFK,14.985999999999999,0,0,4.444444444444445,6.111111111111111,3.888888888888889,TRUE
2017-01-18,JFK,2.2859999999999996,0,0,5,5.555555555555555,4.444444444444445,TRUE
2017-01-19,JFK,0,0,0,6.111111111111111,12.222222222222221,2.7777777777777777,FALSE
2017-01-20,JFK,2.032,0,0,6.666666666666667,7.777777777777778,5.555555555555555,TRUE
2017-01-21,JFK,0,0,0,6.666666666666667,8.333333333333334,5.555555555555555,TRUE
2017-01-22,JFK,0.254,0,0,7.777777777777778,12.222222222222221,6.111111111111111,TRUE
2017-01-23,JFK,21.336,0,0,6.666666666666667,8.333333333333334,3.3333333333333335,TRUE
2017-01-24,JFK,30.987999999999996,0,0,3.3333333333333335,4.444444444444445,3.3333333333333335,TRUE
2017-01-25,JFK,0,0,0,5.555555555555555,10.555555555555555,2.7777777777777777,FALSE
2017-01-26,JFK,0.7619999999999999,0,0,7.222222222222222,12.777777777777779,5.555555555555555,TRUE
2017-01-27,JFK,0,0,0,5.555555555555555,7.777777777777778,2.2222222222222223,FALSE
2017-01-28,JFK,0,0,0,2.7777777777777777,4.444444444444445,1.1111111111111112,FALSE
2017-01-29,JFK,0,0,0,3.3333333333333335,7.777777777777778,-1.1111111111111112,FALSE
2017-01-30,JFK,0,0,0,2.2222222222222223,3.888888888888889,-1.1111111111111112,FALSE
2017-01-31,JFK,1.27,15.239999999999998,0,-1.1111111111111112,0,-3.3333333333333335,TRUE
2017-02-01,JFK,0,0,0,3.3333333333333335,8.88888888888889,-2.7777777777777777,TRUE
2017-02-02,JFK,0,0,0,4.444444444444445,8.333333333333334,0,FALSE
2017-02-03,JFK,0,0,0,0,1.1111111111111112,-3.3333333333333335,FALSE
2017-02-04,JFK,0,0,0,-1.6666666666666667,1.6666666666666667,-5,FALSE
2017-02-05,JFK,0,0,0,1.6666666666666667,5.555555555555555,-1.1111111111111112,FALSE
2017-02-06,JFK,0,0,0,5.555555555555555,8.88888888888889,2.2222222222222223,FALSE
2017-02-07,JFK,2.54,0,0,4.444444444444445,6.666666666666667,1.6666666666666667,TRUE
2017-02-08,JFK,0,0,0,8.88888888888889,18.333333333333332,3.888888888888889,TRUE
2017-02-09,JFK,18.796,210.82,30.479999999999997,1.6666666666666667,6.666666666666667,-7.222222222222222,TRUE
2017-02-10,JFK,0,0,200.66,-4.444444444444445,-0.5555555555555556,-6.666666666666667,FALSE
2017-02-11,JFK,0,0,149.86,2.7777777777777777,7.222222222222222,-1.1111111111111112,FALSE
2017-02-12,JFK,10.16,2.54,129.54,2.2222222222222223,2.7777777777777777,0,TRUE
2017-02-13,JFK,0,0,99.05999999999999,2.7777777777777777,3.888888888888889,-0.5555555555555556,FALSE
2017-02-14,JFK,0,0,78.74,0.5555555555555556,3.3333333333333335,-2.2222222222222223,FALSE
2017-02-15,JFK,0,0,50.8,3.3333333333333335,7.777777777777778,-0.5555555555555556,FALSE
2017-02-16,JFK,0,0,0,1.6666666666666667,3.888888888888889,-1.6666666666666667,FALSE
2017-02-17,JFK,0,0,0,0.5555555555555556,6.666666666666667,-2.7777777777777777,FALSE
2017-02-18,JFK,0,0,0,5,11.666666666666666,-1.1111111111111112,FALSE
2017-02-19,JFK,0,0,0,12.777777777777779,20,7.777777777777778,FALSE
2017-02-20,JFK,0,0,0,11.11111111111111,13.333333333333334,3.3333333333333335,FALSE
2017-02-21,JFK,0,0,0,4.444444444444445,7.222222222222222,-0.5555555555555556,FALSE
2017-02-22,JFK,0,0,0,6.666666666666667,10.555555555555555,3.888888888888889,FALSE
2017-02-23,JFK,0,0,0,7.222222222222222,13.88888888888889,3.3333333333333335,TRUE
2017-02-24,JFK,0,0,0,11.11111111111111,16.666666666666668,7.222222222222222,TRUE
2017-02-25,JFK,8.636000000000001,0,0,11.666666666666666,17.22222222222222,8.333333333333334,TRUE
2017-02-26,JFK,0,0,0,6.666666666666667,8.333333333333334,2.7777777777777777,FALSE
2017-02-27,JFK,0,0,0,5,11.11111111111111,0,FALSE
2017-02-28,JFK,0,0,0,8.88888888888889,14.444444444444445,6.111111111111111,TRUE
2017-03-01,JFK,0.254,0,0,10.555555555555555,16.11111111111111,8.88888888888889,TRUE
2017-03-02,JFK,0,0,0,11.11111111111111,16.666666666666668,2.7777777777777777,FALSE
2017-03-03,JFK,0,0,0,2.7777777777777777,5.555555555555555,-3.888888888888889,FALSE
2017-03-04,JFK,0,0,0,-2.7777777777777777,1.1111111111111112,-7.777777777777778,FALSE
2017-03-05,JFK,0,0,0,-4.444444444444445,3.3333333333333335,-8.88888888888889,FALSE
2017-03-06,JFK,0,0,0,0,5.555555555555555,-5.555555555555555,TRUE
2017-03-07,JFK,2.794,0,0,6.666666666666667,10,5.555555555555555,TRUE
2017-03-08,JFK,1.27,0,0,11.11111111111111,16.11111111111111,7.777777777777778,TRUE
2017-03-09,JFK,0,0,0,12.777777777777779,17.77777777777778,7.777777777777778,FALSE
2017-03-10,JFK,6.604,60.959999999999994,0,5.555555555555555,9.444444444444445,-4.444444444444445,TRUE
2017-03-11,JFK,0,0,50.8,-3.888888888888889,-1.6666666666666667,-7.777777777777778,FALSE
2017-03-12,JFK,0,0,30.479999999999997,-3.888888888888889,0,-6.666666666666667,FALSE
2017-03-13,JFK,0,0,0,-3.3333333333333335,1.1111111111111112,-6.666666666666667,FALSE
2017-03-14,JFK,49.275999999999996,129.54,99.05999999999999,0,2.2222222222222223,-5,TRUE
2017-03-15,JFK,0,0,99.05999999999999,-3.888888888888889,-2.2222222222222223,-5.555555555555555,FALSE
2017-03-16,JFK,0,0,99.05999999999999,-1.1111111111111112,4.444444444444445,-3.888888888888889,FALSE
2017-03-17,JFK,0,0,78.74,2.2222222222222223,7.222222222222222,-1.1111111111111112,FALSE
2017-03-18,JFK,1.778,0,50.8,2.2222222222222223,4.444444444444445,-2.2222222222222223,TRUE
2017-03-19,JFK,0,0,30.479999999999997,4.444444444444445,8.88888888888889,1.6666666666666667,FALSE
2017-03-20,JFK,0,0,0,6.111111111111111,12.777777777777779,1.6666666666666667,FALSE
2017-03-21,JFK,0,0,0,9.444444444444445,13.88888888888889,5.555555555555555,FALSE
2017-03-22,JFK,0,0,0,5.555555555555555,10,-4.444444444444445,FALSE
2017-03-23,JFK,0,0,0,-0.5555555555555556,6.666666666666667,-5,FALSE
2017-03-24,JFK,0,0,0,4.444444444444445,9.444444444444445,0,FALSE
2017-03-25,JFK,0.254,0,0,10.555555555555555,16.666666666666668,5.555555555555555,FALSE
2017-03-26,JFK,3.556,0,0,5.555555555555555,6.111111111111111,3.888888888888889,TRUE
2017-03-27,JFK,4.826,0,0,7.222222222222222,14.444444444444445,4.444444444444445,TRUE
2017-03-28,JFK,23.622,0,0,8.333333333333334,9.444444444444445,5.555555555555555,TRUE
2017-03-29,JFK,0,0,0,9.444444444444445,16.11111111111111,5.555555555555555,FALSE
